query,name,place_id,full_address,country,city,site,type,description,category,subtypes,rating,reviews,reviews_link,photo,range,email_1,email_2,email_3,instagram,website_title,website_description
"Boutique Hotels, Guatemala",Dai Nonni Hotel,ChIJF-_dI9yjiYURoZygahAwZwI,"HFRH+CR5, Cdad. de Guatemala",Guatemala,Guatemala City,http://www.dainonnihotel.com/,Hotel,"Casual hotel offering straightforward rooms, a rustic dining room & breakfast, plus a patio.",hotels,Hotel,4.6,127,"https://search.google.com/local/reviews?placeid=ChIJF-_dI9yjiYURoZygahAwZwI&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WJYD12lOmyWeIbIaB5EKscQwMBSq-YDxLInvqkznC-Bht9IF83J2AWxQLZeu1V3NwR76U3Omx9AQc0LpJfFxfy_fmT5z74jDKohdZFXsojwlHVRUP4x6rg69oPYZRnpiW4S4kolUBmoxo76YWWZ93-m-h-Huuv6SnzNIgMdMdErQrGUf9IuSbRi=w800-h500-k-no,3 stars,,,,,,
"Boutique Hotels, Guatemala",Dreamcatcher Hotel,ChIJl9T3qtMpYY8R2dOFbfVgwpw,"Rio Dulce Creek Leon Izabal Izabal, 18021",Guatemala,GT,http://dreamcatchergt.com/,Hotel,,hotels,Hotel,4.5,142,"https://search.google.com/local/reviews?placeid=ChIJl9T3qtMpYY8R2dOFbfVgwpw&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipOoZNq7a0oyhCfhlfjXCbEL3h9pgTpMNK23vWVo=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Earth Lodge,ChIJn8VYNrUNiYURDHJNMzA8ovo,"Pila El Tambor, El Hato, Antigua Guatemala Antigua, Guatemala 03001",Guatemala,Guatemala,http://earthlodgeguatemala.com/,Lodge,"Low-key quarters in a laid-back mountainside lodge with a restaurant/bar, a sauna & a terrace.",Lodge,"Lodge, Bar, Hotel, Mountain cabin, Organic farm, Organic restaurant, Restaurant, Spa, Yoga retreat center, Yoga studio",4.5,779,"https://search.google.com/local/reviews?placeid=ChIJn8VYNrUNiYURDHJNMzA8ovo&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNspJ__y7FHd6OredSnTqZcccMg2wfmljQ0LxnP=w800-h500-k-no,3 stars,earthlodgeyoga@gmail.com,,,https://www.instagram.com/earthlodgeguatemala,"Home - Earth Lodge - Eco friendly hotel, Restaurant and Avocado Farm - Earth Lodge - Guatemala","Earth Lodge is an Eco Friendly place located in the mountains of Antigua Guatemala, her you can also find a bar, restaurant, yoga estudio and avocado farm.."
"Boutique Hotels, Guatemala",Eco Hotel Playa Quilombo de Curumbe,ChIJXR0FRMQTiIURfsQE4ImYXV0,"Barra El Jiote, Pasaco 22015",Guatemala,Pasaco,http://playaquilombo.net/,Hotel,,hotels,Hotel,4.7,114,"https://search.google.com/local/reviews?placeid=ChIJXR0FRMQTiIURfsQE4ImYXV0&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipO2CrKpvRs3ckoHpsURlo5ynMhfHs7NXRDzbHay=w800-h500-k-no,2 stars,playaquilombo@gmail.com,,,,Eco Hotel Playa Quilombo,"Eco Hotel Playa Quilombo de Cucurumbé en la Costa Pacífica de Guatemala es un hotel acogedor y cálido, a la medida de la gente que busca tranquilidad y privacidad, para desconectar y sumergirse en la naturaleza."
"Boutique Hotels, Guatemala",El Carmen Hotel,ChIJw-OYyN8NiYURqcFQgy2ZflM,"3a. Avenida Norte No. 9 La Antigua, Guatemala 03001",Guatemala,Guatemala,http://www.elcarmenhotel.com/,Hotel,"Cozy quarters in a Colonial-style hotel offering breakfast & Wi-Fi, plus a rooftop terrace.",hotels,Hotel,4.4,609,"https://search.google.com/local/reviews?placeid=ChIJw-OYyN8NiYURqcFQgy2ZflM&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipMM21rOXrHXPv880YHEtFWKUDUldLZGIfhykk7J=w800-h500-k-no,3 stars,hotel@elcarmenhotel.com,consultas@elcarmenhotel.com,gabriel.marcelo87@gmail.com,https://www.instagram.com/hotelelcarmen,El Carmen Hotel | Hotel en La Antigua Guatemala - Guatemala,"El Carmen Hotel es un hotel en La Antigua Guatemala. Reserva en la web oficial de El Carmen Hotel. Mejor precio garantizado, lo invitamos a descubrir, por una noche o más, el lugar ideal para su estadía en la ciudad de La Antigua Guatemala."
"Boutique Hotels, Guatemala",El Carmen Suites,ChIJ2QhEoxIOiYURoAxo0xYSOmc,"9a Calle Pte. 17, Antigua Guatemala",Guatemala,Antigua Guatemala,http://elcarmensuites.com/,Hotel,"Warm, plain rooms in an unassuming hotel with free breakfast & Wi-Fi, plus a restaurant & a terrace.",hotels,Hotel,4.3,377,"https://search.google.com/local/reviews?placeid=ChIJ2QhEoxIOiYURoAxo0xYSOmc&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipPqZEKZMSA7DBDlihB6V1MJjN54gk9Nd-hwQ3-g=w800-h500-k-no,3 stars,consultas@elcarmensuites.com,suites@elcarmensuites.com,gabriel.marcelo87@gmail.com,https://www.instagram.com/hotelelcarmen,El Carmen Suites | Suites en La Antigua Guatemala - Guatemala,"El Carmen Suites es un Suites en La Antigua Guatemala. Reserva en la web oficial de El Carmen Suites. Mejor precio garantizado, lo invitamos a descubrir, por una noche o más, el lugar ideal para su estadía en la ciudad de La Antigua Guatemala."
"Boutique Hotels, Guatemala",El Chaparral Hotel,ChIJ68rMaY5LiYURFX2XcMyrqfo,"PRRR+332, Calle Santander, Panajachel",Guatemala,Panajachel,,Hotel,,hotels,Hotel,3.3,245,"https://search.google.com/local/reviews?placeid=ChIJ68rMaY5LiYURFX2XcMyrqfo&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNKOLWck9FSC4F5knbYl0ebZFKcdO6gB5jAe161=w800-h500-k-no,2 stars,,,,,,
"Boutique Hotels, Guatemala",El Convento Boutique Hotel,ChIJf5te3ve2Zo8Rwy2Jew6PT8w,"2a Avenida Norte # 11 La Antigua Guatemala, Antigua, Guatemala 03002",Guatemala,Guatemala,http://www.elconventoantigua.com/,Hotel,"Posh suites in a polished property offering complimentary breakfast, plus a refined eatery & a pool.",hotels,Hotel,4.7,725,"https://search.google.com/local/reviews?placeid=ChIJf5te3ve2Zo8Rwy2Jew6PT8w&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WJMIgnTGAhMPNqpZbnbYsMMjjnaNXBVb3zvlITdsRtE8RiHSpj60Pz61C8sTcdW8V8wPlKllRnRNN3VV3T1kZFzlRnEci-qBTm3KzVcYc2EOBVYldmpTYYRRA4yfX7K3WaUqmFszCiEfVlPcedaf5wQAKgVgMnUANd5wIseVjU2uc2JM343HpSugA=w800-h500-k-no,4 stars,reservaciones@elconventoantigua.com,,,https://www.instagram.com/elconvento.antigua,El Convento Boutique Hotel,
"Boutique Hotels, Guatemala",El Meson de Maria,ChIJka5fT7mhiYURNfJBMuNFyL4,"3a Calle Poniente #8, Antigua Guatemala 03001",Guatemala,Antigua Guatemala,http://www.hotelmesondemaria.com/,Hotel,,hotels,Hotel,4.5,230,"https://search.google.com/local/reviews?placeid=ChIJka5fT7mhiYURNfJBMuNFyL4&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WIiQM_sTiUvR7an9hLb0oPq1iE2TfjB6oLSs6uBdzAOU53O3OYpJ8Mws_LvK-ZvTkwootB8TdDOrH_EvWTiLg8wShmgpMy20PMguYqFuZQMJ6TdfxbQAMOPSPNV1fuiZLon-ckx1Ht_krPinejG6k9tsz7rkbJyHG-ctT7361Fz8TDjdf1qyA3YMQ=w800-h500-k-no,3 stars,reservaciones@hotelmesondemaria.com,,,,Hotel Mesón de María,
"Boutique Hotels, Guatemala",El Pacific Surf House / Skate House & Surf School,ChIJq3VkgO7LiIURF0_YmP25ugE,"WRG8+V5 San Jose Rama Blanca, La Empalizada",Guatemala,La Empalizada,,Hotel,,hotels,Hotel,4.2,21,"https://search.google.com/local/reviews?placeid=ChIJq3VkgO7LiIURF0_YmP25ugE&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipO3Cvmmxpt4RbNIptrSbaYyCNzK-AtWYe09FuOn=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",EL PICNIC ATITLÁN,ChIJ41Bbbme1joURJDuddGJZ_vs,"Lago de Atitlán Departamento Sololá Municipio Santa Cruz la Laguna Aldea Tzununá, Tzantixub, Tzununa 07014",Guatemala,Tzununa,http://www.picnic-atitlan.com/book-a-room,Hotel,,hotels,Hotel,4.9,85,"https://search.google.com/local/reviews?placeid=ChIJ41Bbbme1joURJDuddGJZ_vs&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipPdRtYxvH6KwhJ5WDR167okzcNOdxEBlnq4cIFx=w800-h500-k-no,,info@picnic-atitlan.com,,,,Glamping Hotel | El Picnic Atitlán | Guatemala,Bienvenidos al glamping hotel Picnic Atitlán en el famoso lago de Atitlán. Comida deliciosa y buen sueño.
"Boutique Hotels, Guatemala",Finca Ixobel,ChIJ3xT7C_JiYI8RBmZLaWOTL94,"Km. 376, Poptun, Peten",Guatemala,"Poptun, Peten",http://www.fincaixobel.com/,Hotel,"Down-to-earth quarters in a simple ecolodge offering a natural swimming pond, plus dining & a bar.",hotels,"Hotel, Bakery, Restaurant",4.5,679,"https://search.google.com/local/reviews?placeid=ChIJ3xT7C_JiYI8RBmZLaWOTL94&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipN3gc9KcVtV81RzWYJr3uvJUASekNEV_JZoDso=w800-h500-k-no,3 stars,info@fincaixobel.com,,,https://www.instagram.com/fincaixobel,Finca Ixobel | Eco Hotel Poptún | Petén Guatemala,"Beautiful eco-hotel in a natural reserve. Wide range of accommodations. Excellent restaurant. Cave tours, natural pool & jungle. A must-see on the way to Tikal."
"Boutique Hotels, Guatemala",Finca Tatin Hotel,ChIJr58MnvvVYI8R22W44XPi698,"Aldea Barra Lámpara. Livingston, Livinsgton 18002",Guatemala,Livinsgton,https://fincatatin.com/,Hotel,,hotels,Hotel,4.7,40,"https://search.google.com/local/reviews?placeid=ChIJr58MnvvVYI8R22W44XPi698&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipPzpbr2JXVzkz7QvcvkwThxg5dMykQRz0sVrZMP=w800-h500-k-no,,fincatatin@yahoo.com,,,,Home - Finca Tatin,
"Boutique Hotels, Guatemala",Finca Tatin Hotel,ChIJr58MnvvVYI8R22W44XPi698,"Aldea Barra Lámpara. Livingston, Livinsgton 18002",Guatemala,Livinsgton,https://fincatatin.com/,Hotel,,hotels,Hotel,4.7,40,"https://search.google.com/local/reviews?placeid=ChIJr58MnvvVYI8R22W44XPi698&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipPzpbr2JXVzkz7QvcvkwThxg5dMykQRz0sVrZMP=w800-h500-k-no,,fincatatin@yahoo.com,,,,Home - Finca Tatin,
"Boutique Hotels, Guatemala",Gecko Hotel - El Paredón,ChIJqWw9vnPJiIUR9bqIg62-q2Y,"caserío El Milagro, 2 calle, El Paredón Buena Vista 05021",Guatemala,El Paredon,,Hotel,,hotels,Hotel,4.4,19,"https://search.google.com/local/reviews?placeid=ChIJqWw9vnPJiIUR9bqIg62-q2Y&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WKzVVeMU4dZ-iIKjDIF2Hl71VaksSeJ_CN0tHFjXAgH14uIxNyL5Ieng4hpuSMMXZ4-MG-wLkPDBI5YrMQUd23m05p-po1PiPGfl3NWY2jqBjzBT7QPI2gHRaRCfLNhOhjYzJlMh6U-U2rgxfF1UiqBqCwzqxZ-Xw4kmITOYWoNkHhoYkBTZEhP=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Good Hotel Antigua,ChIJDcmb8HEOiYUR-i8UsKl2ueE,"C. del Hermano Pedro 12, Antigua Guatemala",Guatemala,Antigua Guatemala,https://goodhotel.co/antigua,Hotel,Sophisticated hotel featuring an organic restaurant/bar & a leafy garden terrace.,hotels,"Hotel, Bed & breakfast",4.7,310,"https://search.google.com/local/reviews?placeid=ChIJDcmb8HEOiYUR-i8UsKl2ueE&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WLTv0FqxeiZ7yvgUXuL6-MKB8zVKCPlznMpeV2BsKX_x8Oy5qy9JmkcnbRZ-11okSFdH74609zlHIjHXQYISo4-FYgMu_2Lr0XD4roFZeVzyF3c6b_Ol7HYILqfof_va9R0qr1F7ihqrRTGeiHvF3vVUvMjTOYSghFTepfIOAs3oRgZVmG9ecTb=w800-h500-k-no,4 stars,pr@goodhotellondon.com,name@youremail.com,alyssa.cate@good.community,https://instagram.com/goodhotel.co,"Good Hotel | Good Hotel Amsterdam | Back Soon | Sleep Good, Do Good","The Good Hotel Amsterdam, Westerdoksdijk was a pop up, we had a blast and will be back soon with a permanent location! Keep checking back for more details."
"Boutique Hotels, Guatemala",Good Hotel Guatemala City,ChIJi46WgjGiiYURGh7rxrWU88U,"Ciudad de, Ruta 4 6-32, Cdad. de Guatemala 01004",Guatemala,Guatemala City,https://goodhotel.co/guatemala-city,Hotel,,hotels,Hotel,4.7,98,"https://search.google.com/local/reviews?placeid=ChIJi46WgjGiiYURGh7rxrWU88U&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNs_zxZ4udWF2XkZzmUmCUDFG5Y4jLb3FASxg5r=w800-h500-k-no,4 stars,pr@goodhotellondon.com,name@youremail.com,alyssa.cate@good.community,https://instagram.com/goodhotel.co,"Good Hotel | Good Hotel Amsterdam | Back Soon | Sleep Good, Do Good","The Good Hotel Amsterdam, Westerdoksdijk was a pop up, we had a blast and will be back soon with a permanent location! Keep checking back for more details."
"Boutique Hotels, Guatemala",Habitaciones Eco-Terrazas,ChIJqd6rHjWhiYURSOtkGPQEYRk,"7 Avenida, Cdad. de Guatemala 01008",Guatemala,Guatemala City,https://habitacionesecoterrazas.negocio.site/,Indoor lodging,Straightforward rooms with Wi-Fi in a laid-back hotel featuring a terrace & parking.,Indoor lodging,"Indoor lodging, Hostel, Hotel, Lodging",4.6,101,"https://search.google.com/local/reviews?placeid=ChIJqd6rHjWhiYURSOtkGPQEYRk&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WIk5-vmZGeOPeXQBMM_cVpT5NZoMVeOsl97sN4sI9kObRSx_hRTvayavKk6aiE72MpdjXtMy7w_UKd4cnXQ38SjI4auXiUpARGzereJjgNokEhO2r4Vt1e_VDTDRrL7E98Sa6UQhan2PfkkcdzaNsXzoRSgDmgSyckvBj_eovu8K6NwVXtpA0OBwg=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hilton Guatemala City,ChIJARaPUJyjiYURaLaWajln1iU,"East Vista Real Complex, CA-1, Cdad. de Guatemala 01015",Guatemala,Guatemala City,https://www.hilton.com/en/hotels/guallhh-hilton-guatemala-city/?SEO_id=GMB-AMER-HH-GUALLHH,Hotel,"Refined quarters in a high-end, all-suite hotel offering a spa, a pool & an elegant restaurant/bar.",hotels,Hotel,4.6,4276,"https://search.google.com/local/reviews?placeid=ChIJARaPUJyjiYURaLaWajln1iU&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WLWEMuI4tYhMVlUuvQr-tHa7Ac_W4I8VObqUt5SeA0sAO8Q35XJcok-DImkXcT2J1fMYlvFSy6crm1EIyZDax1Zra9ni6MJ4XYT_xpCNa8aRUcRZXiKXozQc3THIjPEBelyk0dNYOmlAO4wrUllYJBBS2RVZDoN25YxkljMniXbUcsHxXbZ5Kc=w800-h500-k-no,5 stars,rusty_figueredo@hilton.com,eric_rogers@hilton.com,katie_seay@hilton.com,https://www.instagram.com/hiltonnewsroom,eforea Spa | Hilton Sedona Resort at Bell Rock,"Join us in our 25,000 sq.ft. spa wellness center and emerge brighter."
"Boutique Hotels, Guatemala",Hilton Guatemala City,ChIJARaPUJyjiYURaLaWajln1iU,"East Vista Real Complex, CA-1, Cdad. de Guatemala 01015",Guatemala,Guatemala City,https://www.hilton.com/en/hotels/guallhh-hilton-guatemala-city/?SEO_id=GMB-AMER-HH-GUALLHH,Hotel,"Refined quarters in a high-end, all-suite hotel offering a spa, a pool & an elegant restaurant/bar.",hotels,Hotel,4.6,4276,"https://search.google.com/local/reviews?placeid=ChIJARaPUJyjiYURaLaWajln1iU&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WLWEMuI4tYhMVlUuvQr-tHa7Ac_W4I8VObqUt5SeA0sAO8Q35XJcok-DImkXcT2J1fMYlvFSy6crm1EIyZDax1Zra9ni6MJ4XYT_xpCNa8aRUcRZXiKXozQc3THIjPEBelyk0dNYOmlAO4wrUllYJBBS2RVZDoN25YxkljMniXbUcsHxXbZ5Kc=w800-h500-k-no,5 stars,rusty_figueredo@hilton.com,eric_rogers@hilton.com,katie_seay@hilton.com,https://www.instagram.com/hiltonnewsroom,eforea Spa | Hilton Sedona Resort at Bell Rock,"Join us in our 25,000 sq.ft. spa wellness center and emerge brighter."
"Boutique Hotels, Guatemala",Hospedaje El Viajero,ChIJ_97IYI5LiYUR9c2HrdAgmrw,"Calle Santander 555, Panajachel 07010",Guatemala,Panajachel,,Hotel,"Humble hotel featuring colorful rooms with free Wi-Fi & cable TV, plus a shared kitchen.",hotels,Hotel,4.3,290,"https://search.google.com/local/reviews?placeid=ChIJ_97IYI5LiYUR9c2HrdAgmrw&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNGB8rlBRtY9sPhsM3qHIXh4UUHQM0Yxgk_OxTR=w800-h500-k-no,2 stars,,,,,,
"Boutique Hotels, Guatemala",Hostal Chapultepec,ChIJwyYFRTFBioUR-hLyPhurhD8,"FJCJ+232, 5a Avenida 1-50, Cobán 16001",Guatemala,Cobán,https://guiagt.com/item/hostal-chapultepec/,Hotel,,hotels,"Hotel, Espresso bar, Restaurant, Vegan restaurant, Vegetarian restaurant, Youth hostel",4.0,192,"https://search.google.com/local/reviews?placeid=ChIJwyYFRTFBioUR-hLyPhurhD8&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNAuwaHUCfat9BkXg_eSN_cQeY8764FRjRtZynu=w800-h500-k-no,1 stars,jorge@jmpixel.com,conredaltaverapaz@gmail.com,,,Directorio Digital guiagt.com,"Encuentre direcciones, teléfonos, geolocalización y mucha información de empresas y organizaciones de los departamentos del interior de Guatemala"
"Boutique Hotels, Guatemala",Hostal Chapultepec,ChIJwyYFRTFBioUR-hLyPhurhD8,"FJCJ+232, 5a Avenida 1-50, Cobán 16001",Guatemala,Cobán,https://guiagt.com/item/hostal-chapultepec/,Hotel,,hotels,"Hotel, Espresso bar, Restaurant, Vegan restaurant, Vegetarian restaurant, Youth hostel",4.0,192,"https://search.google.com/local/reviews?placeid=ChIJwyYFRTFBioUR-hLyPhurhD8&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNAuwaHUCfat9BkXg_eSN_cQeY8764FRjRtZynu=w800-h500-k-no,1 stars,jorge@jmpixel.com,conredaltaverapaz@gmail.com,,,Directorio Digital guiagt.com,"Encuentre direcciones, teléfonos, geolocalización y mucha información de empresas y organizaciones de los departamentos del interior de Guatemala"
"Boutique Hotels, Guatemala",Hostal el Nawal,ChIJ5STAuMPZYY8Rx4Siaz4dnPk,"Semuc Champey Lanquin, 16011",Guatemala,GT,,Hotel,,hotels,Hotel,4.4,24,"https://search.google.com/local/reviews?placeid=ChIJ5STAuMPZYY8Rx4Siaz4dnPk&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WLkXwTnFdveR6YEC_80YFv9V5fYOVdLMq6vYvlcD3g7ZaCmqsMmTzdi7-cgCoVAkCsJutLpIE-q005saN3nMw-xgTon7RsVmeoqlnvwsepb_wUJhVS9PSq-rg-NFK4EBdkJxgjgZ4W3yrTtO8BNq3LNL8G9ubYpNaKNLdzDBeJhUPOi8bOE-xQ=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hostal el Nawal,ChIJ5STAuMPZYY8Rx4Siaz4dnPk,"Semuc Champey Lanquin, 16011",Guatemala,GT,,Hotel,,hotels,Hotel,4.4,24,"https://search.google.com/local/reviews?placeid=ChIJ5STAuMPZYY8Rx4Siaz4dnPk&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WLkXwTnFdveR6YEC_80YFv9V5fYOVdLMq6vYvlcD3g7ZaCmqsMmTzdi7-cgCoVAkCsJutLpIE-q005saN3nMw-xgTon7RsVmeoqlnvwsepb_wUJhVS9PSq-rg-NFK4EBdkJxgjgZ4W3yrTtO8BNq3LNL8G9ubYpNaKNLdzDBeJhUPOi8bOE-xQ=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hostal El Portal de Semuc Champey,ChIJswvaawXZYY8R9VNQL0y2UbM,"G2PW+X86, Chicanutz",Guatemala,Chicanutz,,Hotel,,hotels,"Hotel, Hostel",4.2,411,"https://search.google.com/local/reviews?placeid=ChIJswvaawXZYY8R9VNQL0y2UbM&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNDvWpFJZ_V3gv6LCQyKJAOpreuMBqdClD8qYKZ=w800-h500-k-no,2 stars,,,,,,
"Boutique Hotels, Guatemala",Hostal El Portal de Semuc Champey,ChIJswvaawXZYY8R9VNQL0y2UbM,"G2PW+X86, Chicanutz",Guatemala,Chicanutz,,Hotel,,hotels,"Hotel, Hostel",4.2,411,"https://search.google.com/local/reviews?placeid=ChIJswvaawXZYY8R9VNQL0y2UbM&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNDvWpFJZ_V3gv6LCQyKJAOpreuMBqdClD8qYKZ=w800-h500-k-no,2 stars,,,,,,
"Boutique Hotels, Guatemala",Hostal Macarena,ChIJs0Wzn2SNX48RhAeMfsLfqJo,"Isla de, Isla de Flores, Calle 30 de Junio, Flores",Guatemala,Flores,,Hotel,,hotels,Hotel,4.9,62,"https://search.google.com/local/reviews?placeid=ChIJs0Wzn2SNX48RhAeMfsLfqJo&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipMaxtoH753fTgVZ_Mp0SAUaiA_BBVy79J9Ec4no=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hostal San Nicolas,ChIJka5fT7mhiYURg2fjEulmneA,"1 Avenida Sur (Calle de los Pasos) # 20, Antigua Guatemala 03001",Guatemala,Antigua Guatemala,http://www.hostalsannicolas.com/,Hotel,"Cozy rooms in a quaint guesthouse offering a bar & free continental breakfast, plus a garden.",hotels,"Hotel, Lodging",4.7,39,"https://search.google.com/local/reviews?placeid=ChIJka5fT7mhiYURg2fjEulmneA&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipOt_OB7H1PIyqCz73W3M9W0h1CKkjjHwaiUsgPA=w800-h500-k-no,3 stars,,,,,Hotel in Antigua Guatemala - Hostal San Nicolas Antigua Guatemala,
"Boutique Hotels, Guatemala",Hostel Selina Antigua,ChIJUxcA3AoOiYURxe-Pwuz_zDY,"6a Avenida Norte 43A, Antigua Guatemala",Guatemala,Antigua Guatemala,http://www.selina.com/antigua,Hotel,Simple dorms & private rooms in a laid-back hostel offering an outdoor pool & an open-air bar.,hotels,"Hotel, Coworking space, Hostel",4.5,1222,"https://search.google.com/local/reviews?placeid=ChIJUxcA3AoOiYURxe-Pwuz_zDY&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipOufDDLLZzJ_-mXk0DkNqnMn-3pk6ngVm3Zz_ez=w800-h500-k-no,3 stars,ward@selina.com,dyjonai@selina.com,ty@selina.com,,Selina,
"Boutique Hotels, Guatemala",Hotel Amigos,ChIJq8R_Avm1joURrxu_sO2lEK8,"MPVG+MC, San Pedro La Laguna",Guatemala,San Pedro La Laguna,https://m.facebook.com/hotel.AmiGos/?locale2=es_LA,Hotel,,hotels,Hotel,4.3,217,"https://search.google.com/local/reviews?placeid=ChIJq8R_Avm1joURrxu_sO2lEK8&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipMAlz45JBMGFMT99Yd7XTU6pG8X_WKT8vgCFKej=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hotel and Restaurant Casa Nostra,ChIJS9Xl4JIrZ48R4jRUDp8OcA4,"Calle Marcos Sanchez Diaz, Lívingston 18002",Guatemala,Livingston,,Hotel,No-nonsense rooms featuring balconies in a straightforward riverside hotel with a restaurant.,hotels,Hotel,4.4,271,"https://search.google.com/local/reviews?placeid=ChIJS9Xl4JIrZ48R4jRUDp8OcA4&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh5.googleusercontent.com/p/AF1QipNKc6DmwVMb1H5paJy6vMyegKenkTJmR53JYaIO=w800-h500-k-no,,,,,,,
"Boutique Hotels, Guatemala",Hotel Antigua Inn,ChIJczFU1sejiYURe1BpqWtMnx4,"12 Calle 2-20, Cdad. de Guatemala 01010",Guatemala,Guatemala City,,Hotel,,hotels,Hotel,4.2,41,"https://search.google.com/local/reviews?placeid=ChIJczFU1sejiYURe1BpqWtMnx4&q=Boutique+Hotels,+Guatemala&authuser=0&hl=en&gl=GT",https://lh3.googleusercontent.com/gps-proxy/AMy85WIGGH4UBtoo8yGkPczND21SL-rQSXl_e9wTMJo6dh3ufpA2Elq00ZEs-rW2JkQ27qUgZCf9GCpIStga5yfoW9dEAdLrvIuMF7NXc5_qdZEOKQlKX78gA9uhqb8UotuAbw1WGCodCCphoE2O6XWF6Qs1VeNaQrbGY4_Wp9IPzD03W0yri-nYzY15=w800-h500-k-no,3 stars,,,,,,
